"mz","rt","DDB1_MeOH_1","DDB1_MeOH_2","DDB1_MeOH_3","DDB1_PL1ABC06_1","DDB1_PL1ABC06_2","DDB1_PL1ABC06_3","STD200nM_PL1ABC06_1","STD200nM_PL1ABC06_2","STD200nM_PL1ABC06_3","WDR91_PL1ABC06_1","WDR91_PL1ABC06_2","WDR91_PL1ABC06_3","PrimaryIso","ChemicalID","ID","SMILES","Adducts","LOGP","formula","mserror","SGC ID for Component","SGC ID for Pool","Truncated_mass","mz_value_pos","rt1","rt2","rt3","peak_type","retention_times","MS2"
342.145039876302,1.84215,3000,3000,3000,3000,3000,3000,4017142.25,4140628,4078990.75,3000,3000,3000,342.145039876302,"PL1ABC06","2344","CC1CN(C1)C(=O)C=2C=CC=C3C(=O)N(CC32)C4CCC(=O)NC4=O","[M+H]+","0;-0.832","C18H19N3O4",NA,"Z3546955794",NA,342.14503,343.152324876302,1.84445,1.83371666666667,1.85518333333333,"two peaks","nd","52.5343284606934,4656.43701171875;55.6675720214844,5688.517578125;56.0515213012695,8158.92578125;57.0524559020996,5973.5634765625;57.9263763427734,5194.384765625;61.0394973754883,13957.48828125;62.3266448974609,5649.3798828125;65.9867172241211,5120.85498046875;69.0694274902344,5493.98486328125;73.0395812988281,10339.2802734375;87.4201049804688,6000.3935546875;89.0385284423828,12660.0185546875;99.0914077758789,36315.484375;102.110412597656,15792.2177734375;111.059448242188,36892.41796875;112.105697631836,11383.03515625;112.11181640625,149479.34375;113.114921569824,8759.7919921875;119.730056762695,5984.22314453125;124.087623596191,35458.64453125;125.098243713379,11203.310546875;126.042770385742,22748.767578125;129.043914794922,6791.7236328125;143.059448242188,6579.771484375;144.112945556641,19241.890625;150.09211730957,13233.771484375;155.01676940918,7131.41845703125;161.042419433594,37749.44921875;161.095672607422,8076.47509765625;168.16471862793,8723.392578125;173.042266845703,17431.029296875;174.127258300781,10232.9462890625;177.088958740234,11829.59765625;178.132064819336,26193.732421875;179.116027832031,11460.861328125;182.060791015625,18247.58203125;186.054489135742,17076.97265625;186.090560913086,34999.3203125;189.080123901367,11555.5;195.073303222656,21088.453125;198.068298339844,26951.201171875;199.056915283203,13061.5009765625;201.073928833008,8545.9755859375;206.072235107422,17055.056640625;207.112396240234,8344.2607421875;210.088027954102,18897.47265625;210.168045043945,55527.453125;215.092330932617,76545.8203125;216.073989868164,28549.56640625;216.094955444336,14499.982421875;226.047180175781,14637.0205078125;226.06298828125,14193.34375;226.189987182617,6620.85498046875;227.081390380859,42831.95703125;227.146667480469,6785.1669921875;233.11848449707,10078.333984375;237.095458984375,16283.1962890625;240.119567871094,7809.01025390625;248.083450317383,7250.04833984375;254.8896484375,6335.8994140625;255.075836181641,10006.3134765625;257.100799560547,27246.1328125;268.145324707031,16549.919921875;270.131591796875,23134.54296875;271.070953369141,45731.4140625;272.074676513672,7722.71337890625;276.078125,11853.4716796875;278.128570556641,9527.6943359375;285.153350830078,9842.4736328125;298.126159667969,16090.6826171875;300.097473144531,101708.3125;301.100036621094,12735.6533203125;307.055969238281,18763.353515625;314.149993896484,40578.23828125;315.152770996094,8111.67822265625;320.131134033203,32885.87109375"
342.163747151693,2.34276666666667,3000,3000,3000,10031.8994140625,9900.173828125,14100.1611328125,36619160,47097180,34371780,3000,3000,8528.0634765625,342.163747151693,"PL1ABC06","2406","CN(CC(=O)NC=1SC=CC1C#N)CC=2C=CC(=CC2)C(C)(C)C","[M+H]+","0;2.735","C19H23N3OS",NA,"Z46332350",NA,342.16374,343.171032151693,2.34531666666667,2.3559,2.36648333333333,"single peak","nd","51.8257064819336,8046.4052734375;77.3240127563477,7932.2998046875;86.0596313476562,14072.7705078125;93.0697326660156,867670.6875;94.0731353759766,61929.046875;96.0114212036133,54517.34375;96.0518493652344,9961.5947265625;105.069709777832,1957512;106.073020935059,171093.765625;107.085334777832,288611.28125;108.088928222656,21195.74609375;109.038803100586,17952.77734375;111.080551147461,46980.0390625;117.044876098633,19390.24609375;117.058204650879,18181.986328125;118.066383361816,10534.0419921875;119.085334777832,2318806;120.088691711426,215878.671875;121.092880249023,12536.1953125;121.10115814209,13705.279296875;122.036201477051,91333.265625;122.077926635742,16841.4140625;124.051811218262,75096.578125;125.034812927246,13098.869140625;125.059898376465,11601.083984375;126.001396179199,13096.1044921875;126.010398864746,25366.27734375;128.106887817383,379648.1875;129.044799804688,79034.0390625;129.110504150391,26386.2421875;130.028091430664,47720.2578125;131.06819152832,10379.619140625;132.093185424805,2187826;133.051727294922,39692.73828125;133.096557617188,246081.15625;134.071136474609,848349.8125;135.073684692383,48749.25;136.042495727539,121688.3671875;136.057525634766,10255.7353515625;136.07536315918,240069.609375;137.07746887207,27303.63671875;140.042831420898,13206.8388671875;144.044464111328,154738.9375;145.02571105957,86337.7890625;145.048126220703,12623.69921875;145.101181030273,102798.0625;146.104705810547,12876.87109375;147.05549621582,1946702.375;147.116546630859,29002526;148.058685302734,184204.828125;148.119918823242,3426202;149.038665771484,15131.572265625;149.123428344727,195636.09375;152.035522460938,10667.6904296875;154.086029052734,1834674.125;155.089462280273,163075.0625;156.092651367188,13252.0341796875;159.041473388672,360773.6875;161.046920776367,117024.765625;162.051284790039,19028.126953125;162.101333618164,14575.927734375;163.035705566406,14973.3603515625;163.063415527344,13296.2080078125;164.070571899414,37147.66796875;167.030197143555,30530.43359375;173.020721435547,1695873.5;173.031448364258,112039.9453125;173.107192993164,92171.6640625;174.024337768555,123159.59375;174.11083984375,145466.46875;175.055160522461,1962666.75;176.032516479492,24033.71875;176.058410644531,216657.828125;177.065246582031,101646.8359375;183.112701416016,156438.875;184.11686706543,15938.9013671875;190.097244262695,4587277.5;191.10090637207,475877.5;192.103042602539,28052.564453125;194.038269042969,78808.4375;199.086868286133,87355.6640625;200.090286254883,103981.9296875;201.092742919922,11790.689453125;201.122787475586,17517.943359375;206.093322753906,19295.3046875;217.07975769043,27463.3125;224.070419311523,20178.548828125;231.080627441406,16528.603515625;232.086608886719,18200.076171875;235.060638427734,18872.251953125;251.059036254883,45605.19921875;252.061325073242,19109.974609375;252.093841552734,39417.43359375;255.073699951172,1985076.375;256.077392578125,242308.46875;257.079528808594,17726.328125;260.082397460938,42257.46484375;266.080871582031,203548.671875;269.067016601562,11783.275390625;271.126647949219,97144.3203125;272.099517822266,36753.9296875;272.128112792969,18050.185546875;273.084136962891,138014.53125;274.086700439453,14793.396484375;278.078033447266,28728.943359375;280.088439941406,25430.62890625;281.079040527344,12999.9287109375;284.091491699219,1508536.625;285.094970703125,268446.5;286.097351074219,31999.5390625;300.093475341797,111110.375;301.097961425781,23423.349609375;301.155090332031,28619.412109375;302.092010498047,19109.455078125;320.100311279297,492939.8125;321.103210449219,82853.140625"
342.217742919922,1.91791666666667,3000,3000,3000,22870.947265625,22365.607421875,28368.380859375,23796396,26120366,29223728,16292.1005859375,19440.33984375,19303.05859375,342.217742919922,"PL1ABC06","2172","CO[C@H]1C[C@H](N(C)C1)C(=O)N2CCC(CC2)C3=CNC=4C=CC=CC34","[M+H]+","0;1.075","C20H27N3O2",NA,"Z2052490430",NA,342.21774,343.225027919922,1.93043333333333,1.9197,1.94118333333333,"single peak","nd","56.9795608520508,45568.77734375;82.0650253295898,4725035;83.0683441162109,266654.84375;83.0722122192383,26580.84765625;98.0057678222656,1923860.75;99.0046463012695,13286.2705078125;99.0093307495117,81457.25;100.001571655273,88448.7265625;106.064994812012,598147.8125;107.068237304688,50916.0703125;114.091163635254,13031946;115.088470458984,61605.37109375;115.094482421875,824290.1875;116.095916748047,28074.33984375;126.000671386719,4473410;127.004753112793,199817.5625;127.996452331543,185157.515625;132.044311523438,941650.1875;133.047424316406,61725.94921875;145.088455200195,83826.1171875;160.111907958984,4576140.5;169.042785644531,208740.59375;173.070785522461,55244.3125;176.093124389648,128523.328125;183.079040527344,359018.21875;184.082824707031,35838.6875;195.058059692383,146473.25;209.082000732422,57933.23828125;210.089797973633,3162127.5;211.093399047852,319008.875;217.118850708008,28345.626953125;245.11457824707,59376.23828125;257.128295898438,139720.078125;279.148132324219,82919.6875"
342.228800455729,1.85341666666667,4150.7119140625,3284.66479492188,5007.84326171875,7404.7783203125,5609.2998046875,7780.04736328125,20710952,20323528,22395904,4686.61865234375,4593.056640625,5607.60888671875,342.228800455729,"PL1ABC06","2093","CC1=NN(C=C1C(=O)NCC=2C=CC(=NC2)N3CCCC3)C(C)(C)C","[M+H]+","0;2.163","C19H27N5O",NA,"Z1653714514",NA,342.2288,343.236085455729,1.86591666666667,1.85518333333333,1.87666666666667,"single peak","1.85341666666667","58.3215217590332,14364.6357421875;60.0805130004883,14552.568359375;96.037467956543,15361.357421875;99.0917816162109,28545.40234375;105.814002990723,14920.236328125;109.039245605469,344129.875;110.042503356934,27684.537109375;110.048889160156,73730.671875;111.060134887695,629485;112.063507080078,33771.375;112.112159729004,78829.1484375;123.091453552246,4903417.5;124.088088989258,46429.1796875;124.094818115234,471277.3125;126.026206970215,21671.744140625;127.05534362793,117343.6328125;135.091445922852,7237349.5;136.087982177734,47946.9296875;136.094924926758,790487.5625;137.05078125,348265.15625;137.0986328125,20813.77734375;139.055145263672,6887138.5;140.058456420898,540389.5625;142.809219360352,17247.58203125;149.107131958008,526685.625;159.091506958008,211402.546875;161.107086181641,6475507;162.110595703125,730647.4375;163.114059448242,47855.578125;186.065933227539,968311.0625;187.069259643555,115612.0625;189.081924438477,76088.765625;204.112823486328,41694.84375;208.088760375977,26124.61328125;210.085479736328,17199;210.169128417969,29892.154296875;215.092987060547,159507.578125;216.073303222656,24080.3828125;216.095733642578,24119.57421875;225.139419555664,12940947;226.142868041992,1637603;226.157379150391,20294.6953125;227.080352783203,27360.798828125;227.14567565918,133620.1875;244.118835449219,73926.3125;251.119003295898,38670.01171875;257.098541259766,17037.443359375;261.005187988281,19892.955078125;268.154693603516,34415.9296875;271.071868896484,42479.37109375;272.076965332031,16079.91796875;284.149719238281,280064.59375;285.154449462891,38336.09375;286.165832519531,2991663.75;287.169250488281,584287.875;288.171966552734,34581.22265625;316.841613769531,18237.603515625;320.132110595703,26124.029296875;325.163970947266,21486.08984375"
342.254201253255,2.57761666666667,3000,3000,3000,3000,3000,3000,18079292,25817872,29270404,3000,3000,3000,342.254201253255,"PL1ABC06","2088","CC(C)C1CCC(C)CC1NCC2=NN=C(CC=3C=CC=CC3C)O2","[M+H]+","0;6.132","C21H31N3O",NA,"Z1621604526",NA,342.2542,343.261486253255,2.59048333333333,2.57975,2.60113333333333,"two peaks","2.57761666666667","57.033447265625,41208.26953125;57.0698280334473,724364.3125;58.0731086730957,31923.673828125;67.05419921875,863153;68.0574951171875,52711.94921875;69.0667419433594,25140.10546875;69.0698471069336,502876.78125;69.0730209350586,28064.939453125;70.073112487793,27484.693359375;71.0855026245117,29393.443359375;81.0698089599609,1152992.625;82.0732421875,73720.9453125;83.0854568481445,1274277.25;84.0887603759766,79480.3984375;85.0647048950195,3146399;86.0680160522461,177540.703125;88.454963684082,14955.6748046875;94.9205017089844,12438.3896484375;95.0854187011719,424013.90625;96.0888824462891,30880.7421875;97.101203918457,145921.625;97.8405685424805,13089.2041015625;109.10099029541,19931.42578125;112.111938476562,40826.29296875;121.028282165527,7322164.5;122.031669616699,542353.875;123.033103942871,28610.193359375;124.063125610352,14318.2421875;126.127426147461,106669.8359375;137.132385253906,159708.515625;138.135864257812,15667.2109375;139.147750854492,56676.19921875;142.032302856445,24376.951171875;147.081558227539,24972.451171875;147.091522216797,72597.296875;160.083999633789,21063.64453125;167.980194091797,13353.515625;168.174560546875,10194871;169.178024291992,1123436;170.181823730469,59482.203125;173.084167480469,22042.806640625;175.086471557617,2091687.25;176.026245117188,15343.51171875;176.089813232422,231970.09375;177.093338012695,17224.818359375;193.08772277832,10793.7666015625;193.115966796875,15628.892578125;204.113067626953,1730998.625;205.085754394531,9716854;206.08918762207,1308514.125;207.092010498047,170306.40625;208.099349975586,1662168.125;209.103866577148,285912.875;210.109313964844,16953.705078125;224.094436645508,50495.734375;226.105773925781,18728.69921875;230.999359130859,12882.173828125;240.089370727539,27085.171875;243.058822631836,44614.17578125;273.069305419922,50378.390625;280.940216064453,84701.984375;285.148315429688,37128.234375;289.156036376953,19397.029296875;296.970306396484,223392.609375;327.115997314453,78926.2421875"
343.031606038411,2.08831666666667,3000,3907.6181640625,3000,3000,3000,3000,2227377,2659692,2357388.5,3000,3000,3000,343.031606038411,"PL1ABC06","2337","NS(=O)(=O)C=1C=C(C=CC1Cl)C(=O)NCC=2C=CC(F)=CC2","[M+H]+","0;-0.295","C14H12ClFN2O3S",NA,"Z32889616",NA,343.0316,344.038891038411,2.10143333333333,2.0908,2.11205,"single peak","2.08831666666667","60.6543121337891,6711.92919921875;96.0392150878906,13452.8369140625;105.052917480469,22704.44921875;109.044692993164,2391829;110.04190826416,12755.6767578125;110.048004150391,198408.234375;110.083740234375,14220.580078125;110.096183776855,28594.13671875;111.026168823242,2322692.75;112.029823303223,146634.015625;113.022041320801,89453.3359375;114.025566101074,7969.21533203125;121.028785705566,10214.814453125;122.083892822266,49962.2265625;138.09114074707,46886.35546875;139.021759033203,31273.654296875;140.999633789062,6927.64013671875;141.014862060547,7894.185546875;141.102783203125,12137.4482421875;152.098068237305,4979.990234375;153.091873168945,13753.244140625;155.032577514648,15035.6630859375;155.117919921875,30271.291015625;159.056350708008,7549.07373046875;164.091445922852,12997.8994140625;166.097244262695,365182.875;168.103149414062,55384.8828125;170.117401123047,39939.23046875;170.153762817383,190934.8125;171.157318115234,23964.443359375;172.075607299805,515257.09375;173.079513549805,76766.4375;177.101257324219,50464.44140625;180.064254760742,14404.7685546875;181.054885864258,7108.49658203125;181.097137451172,62263.10546875;187.144058227539,423853.15625;188.008377075195,9070.2021484375;188.148147583008,36662.6015625;199.061004638672,14187.1484375;203.062255859375,13442.14453125;206.130142211914,15442.8583984375;213.123168945312,172438.78125;214.126861572266,18014.18359375;217.96728515625,156331.75;218.165328979492,10786.5166015625;218.972061157227,10166.76171875;219.963684082031,62236.30859375;225.997665405273,16147.9560546875;228.134140014648,20811.49609375;242.149124145508,10796.5517578125;246.993865966797,27626.140625;248.990295410156,13646.1015625;253.060211181641,6931.9462890625;254.13249206543,24859.736328125;258.096252441406,12776.5205078125;258.160369873047,125274.65625;259.163299560547,25482.673828125;276.099914550781,8171.60107421875;285.141326904297,15164.7060546875;289.062225341797,8024.80126953125;289.960693359375,23741.103515625;294.135559082031,14579.841796875;302.149047851562,10635.85546875;307.970184326172,7176.14990234375;308.141021728516,17129.12890625;309.115783691406,51524.3671875;310.119689941406,8779.6484375;313.104553222656,10660.7431640625;316.22021484375,13877.3076171875;317.056304931641,47466.96484375;320.107299804688,63579.58203125;326.150238037109,34952.35546875"
343.036204020182,2.36481666666667,11062.1865234375,9478.1669921875,5758.1640625,6613.26318359375,14827.8154296875,8356.1845703125,7309576.5,8894174,9322814,5412.25341796875,13705.1416015625,6073.509765625,343.036204020182,"PL1ABC06","2419","FC(F)(F)OC=1C=CC(NC2=NS(=O)(=O)C=3C=CC=CC23)=CC1","[M+H]+","0;2.143","C14H9F3N2O3S",NA,"Z52636184",NA,343.0362,344.043489020182,2.36648333333333,2.3559,2.38795,"single peak","2.36481666666667","57.6603775024414,5465.8271484375;58.7236747741699,7265.16796875;63.2500152587891,7203.505859375;63.8421630859375,5926.2978515625;107.084907531738,10690.33203125;110.989685058594,18612.216796875;113.095947265625,42795.8671875;114.010360717773,6793.30419921875;119.06616973877,10947.4033203125;119.07292175293,156038.953125;120.081199645996,49246.1953125;120.087661743164,11940.0009765625;122.032035827637,33821.41796875;124.076393127441,10416.302734375;125.999717712402,6700.74755859375;134.047424316406,18985.166015625;134.096282958984,1499855;135.099624633789,139444.078125;137.063919067383,8641.7392578125;138.071197509766,4582558;139.074661254883,384035.21875;140.078033447266,13334.9453125;145.133834838867,9714.955078125;146.039962768555,19542.037109375;146.050338745117,13740.6552734375;146.080062866211,14144.1884765625;147.063766479492,18316.24609375;147.092056274414,36020.3671875;150.055221557617,14513.861328125;154.086547851562,9854.30078125;163.049850463867,12412.6708984375;164.033309936523,9921.458984375;166.064758300781,8219.4619140625;168.066024780273,12749.9267578125;169.016311645508,43307.15234375;170.180969238281,11974.068359375;171.013214111328,9241.982421875;174.112823486328,12361.142578125;175.122680664062,143540.703125;176.126770019531,8497.2890625;177.037948608398,44205.09765625;177.138427734375,9032920;178.141967773438,1011406.3125;179.146621704102,43844.9453125;183.031753540039,28142.029296875;193.016174316406,16494.27734375;194.08381652832,10109.880859375;203.102996826172,6604.4208984375;205.116622924805,108842.8671875;206.120178222656,8547.6728515625;207.063415527344,8287.671875;210.185104370117,8481.08984375;211.027145385742,66617.8671875;213.024322509766,15432.4658203125;225.135986328125,37931.05078125;227.020797729492,9339.80078125;240.991500854492,7879.37451171875;250.132476806641,12919.24609375;253.133422851562,25894.10546875;259.080627441406,7214.76806640625;269.084716796875,7315.3447265625;277.095397949219,13560.7275390625;279.031005859375,14912.0009765625;279.0703125,11254.4482421875;280.057067871094,27246.232421875;281.046997070312,24713.361328125;285.119384765625,7895.01171875;293.083892822266,7528.68017578125;294.991973876953,32932.19921875;295.062896728516,16879.142578125;301.046936035156,64676.0234375;309.074340820312,7224.33203125;311.134918212891,33319.58203125;312.112945556641,8822.9453125;320.101776123047,13654.5869140625;322.154846191406,12849.689453125;323.057861328125,20351.5234375;325.036346435547,32743.560546875"
343.095876057943,2.34276666666667,5201.9541015625,6628.46630859375,5408.04833984375,9403.2666015625,9927.951171875,8142.1767578125,8724052,10526430,7640318,5438.505859375,6542.26513671875,5052.95654296875,343.095876057943,"PL1ABC06","2427","CN(CC1=NC=2C=CC=CC2C(=O)N1)C(=O)NC=3C=CC(Cl)=CC3","[M+H]+","0;0.397","C17H15ClN4O2",NA,"Z55859455",NA,343.09587,344.103161057943,2.34531666666667,2.3559,2.36648333333333,"single peak","nd","0"
343.176798502604,2.4385,2877.73999023438,12071.3515625,1618.99621582031,4186.95458984375,5447.79638671875,3041.47314453125,1861197.25,2023940,1678102.875,4618.734375,2993.48193359375,3810.96484375,343.176798502604,"PL1ABC06","2418","CN(C1CCCC=2C=CC=CC12)C(=O)CN3N=C(C)C([N+](=O)[O-])=C3C","[M+H]+","0;2.468","C18H22N4O3",NA,"Z52198023",NA,343.17679,344.184083502604,2.29766666666667,2.2871,2.44113333333333,"two peaks","nd","52.3331680297852,12142.5859375;54.9421463012695,11747.7666015625;58.9949417114258,214364.140625;59.0494003295898,13023.26171875;64.5967178344727,10745.71875;70.0731430053711,27484.693359375;81.7163314819336,12362.978515625;92.0370635986328,16170.33984375;95.0901260375977,23835.78515625;99.0802764892578,1292289.75;100.083488464355,64242.14453125;102.984191894531,15103.65625;103.054092407227,318821.84375;104.061958312988,52089.64453125;109.010551452637,36135.2265625;111.063789367676,12986.9228515625;112.075378417969,72300.015625;123.034408569336,14922.89453125;123.116409301758,15200.74609375;124.063499450684,122980.5390625;128.061767578125,60470.40625;130.077575683594,13921.8759765625;133.100982666016,12733.994140625;135.026184082031,186116.046875;136.026580810547,1070942;137.041809082031,3216194.75;137.070602416992,361596.40625;138.045593261719,253370.109375;138.072998046875,20957.94921875;139.037292480469,132003.109375;141.070007324219,50280.47265625;142.078125,24132.0703125;143.085494995117,52442.21484375;144.05712890625,105196.6328125;145.064575195312,139239.453125;146.072204589844,24633.658203125;147.080261230469,142434.078125;148.083633422852,15131.0986328125;148.111877441406,94832.53125;151.050033569336,10970313;152.053756713867,838861.8125;153.055694580078,62386.28125;155.081359863281,492207.96875;156.084594726562,30895.62890625;158.072479248047,594617.8125;159.08039855957,948513.75;160.083389282227,115358.3203125;161.095932006836,1968895.75;162.099456787109,224893.65625;163.101440429688,23807.412109375;165.053436279297,59354.99609375;165.069702148438,312998.34375;166.072967529297,49493.10546875;168.976043701172,23670.9375;169.075897216797,21964.25390625;170.003326416016,25363.599609375;171.079956054688,77870.453125;172.000289916992,15842.5419921875;173.060348510742,21201.919921875;173.083358764648,74604.1484375;173.095794677734,812712.5625;173.753524780273,12326.3095703125;174.099395751953,109434.640625;176.106811523438,679322.0625;177.069580078125,21072.451171875;177.110397338867,77737.5859375;178.033126831055,55812.5;178.077499389648,965943.4375;179.081115722656,157310.0625;180.063278198242,27626.9140625;180.076522827148,515477.5625;181.080627441406,30637.50390625;187.075180053711,499000.15625;188.079254150391,78668.203125;190.122512817383,915846.3125;191.085571289062,32859.4921875;191.128219604492,36877.30078125;192.093780517578,23412.32421875;193.100982666016,2513172.5;194.104339599609,398255.15625;195.10725402832,27195.9453125;199.076385498047,11434.1357421875;208.040191650391,71135.90625;216.101654052734,2928721.25;217.105209350586,412288.5;218.106826782227,33638.04296875;232.144073486328,16295.833984375;282.936737060547,15766.556640625;285.147216796875,60215.3125;287.144256591797,22009.34765625;305.232269287109,16671.87109375;312.170440673828,914340.4375;313.173431396484,171749.921875;325.002838134766,24448.52734375;328.116790771484,14083.7978515625"
343.213022867839,2.26863333333333,2753.16284179688,3459.77221679688,2520.70458984375,7006.6015625,6643.947265625,6938.15185546875,27544764,28470956,27850292,4593.18359375,7704.662109375,7272.13037109375,343.213022867839,"PL1ABC06","2056","CC(C)N1C=C2C=C(NC(=O)N3CCOC4(CCCC4)C3)C=CC2=N1","[M+H]+","0;1.992","C19H26N4O2",NA,"Z1441207266",NA,343.21302,344.220307867839,2.2712,2.28178333333333,2.26061666666667,"single peak","nd","57.0528335571289,11511.6533203125;62.0599594116211,231051.828125;62.0625686645508,15874.4423828125;70.0286254882812,72902.203125;71.0602951049805,8198.6806640625;72.0681610107422,18671.24609375;73.0758590698242,25264.75;73.4936981201172,9586.5283203125;74.059944152832,97059.8671875;86.0728073120117,21064.052734375;86.0751342773438,11730.984375;86.0792388916016,121286.75;97.0609130859375,9005.740234375;101.070510864258,14395.1015625;113.070770263672,411908.71875;124.075561523438,147637.78125;124.111770629883,15410.3125;132.055313110352,82349.3203125;133.039260864258,14459.5869140625;135.073120117188,13897.376953125;138.984283447266,17265.85546875;140.106887817383,36500.6796875;142.122467041016,1667032.5;143.12580871582,134584.796875;146.083450317383,25071.55078125;151.084243774414,98910.1796875;152.052276611328,11620.533203125;161.065353393555,14633.439453125;175.091613769531,256358.734375;180.102310180664,57957.47265625;183.044708251953,33985.52734375;184.046859741211,13723.3798828125;184.087753295898,13601.1640625;190.003433227539,24597.98046875;200.08171081543,125663.328125;201.086074829102,16041.13671875;202.010284423828,30881.337890625;202.097244262695,4986934;203.100952148438,568120.8125;204.103637695312,41733.73046875;205.074462890625,13059.4638671875;205.999114990234,108164.5703125;207.03874206543,36748.0078125;210.010223388672,30643.791015625;220.133636474609,11402.3662109375;221.099472045898,10759.892578125;223.992141723633,216570.71875;224.994888305664,22478.435546875;225.137939453125,13265.3203125;225.168914794922,20711.791015625;225.988357543945,22501.28515625;235.989959716797,14640.4482421875;241.018142700195,35720.65625;256.180419921875,22636.3828125;261.040649414062,21789.7265625;263.150024414062,31970.033203125;266.997711181641,101669.34375;267.032073974609,24804.560546875;268.000854492188,17625.302734375;280.052734375,13836.818359375;281.05029296875,17239.916015625;282.024597167969,16035.205078125;283.076141357422,16933.048828125;296.041534423828,14385.224609375;301.165618896484,173136.1875;302.169586181641,21610.4609375;308.076751708984,14020.4130859375;309.080505371094,205142.921875;310.074005126953,761317.875;314.016052246094,12124.4609375;314.050140380859,22716.412109375;317.110961914062,125917.703125;318.114013671875,17811.888671875;322.912414550781,12966.6767578125;323.14453125,161358.6875;329.165618896484,626806.625"
344.129028320312,1.91738333333333,3000,1919.48376464844,2228.20336914062,17099.568359375,13525.125,16704.630859375,15617930,16857452,15778225,11781.92578125,12496.978515625,19712.052734375,344.129028320312,"PL1ABC06","2358;2484","CCCCC1=NN=C(NC(=O)C=2C=CC(=C(C)C2)N3C=NN=N3)S1;CC1=NC=C(S1)C(=O)N2CCN(CC2)C=3N=CN=C4N(C)N=CC34","[M+H]+;[M+H]+","0;1.672;-0.707","C15H17N7OS;C15H17N7OS","NA;NA","Z370489802;Z916801714",NA,344.12902,345.136313320312,1.9197,1.93043333333333,1.90896666666667,"two peaks","nd","56.9795608520508,45568.77734375;82.0650253295898,4725035;83.0683441162109,266654.84375;83.0722122192383,26580.84765625;98.0057678222656,1923860.75;99.0046463012695,13286.2705078125;99.0093307495117,81457.25;100.001571655273,88448.7265625;106.064994812012,598147.8125;107.068237304688,50916.0703125;114.091163635254,13031946;115.088470458984,61605.37109375;115.094482421875,824290.1875;116.095916748047,28074.33984375;126.000671386719,4473410;127.004753112793,199817.5625;127.996452331543,185157.515625;132.044311523438,941650.1875;132.080627441406,621259.5625;133.047424316406,61725.94921875;145.088455200195,83826.1171875;160.111907958984,4576140.5;169.042785644531,208740.59375;173.070785522461,55244.3125;176.093124389648,128523.328125;183.079040527344,359018.21875;184.082824707031,35838.6875;195.058059692383,146473.25;209.082000732422,57933.23828125;210.089797973633,3162127.5;211.093399047852,319008.875;217.118850708008,28345.626953125;245.11457824707,59376.23828125;257.128295898438,139720.078125;279.148132324219,82919.6875"
